TSNE1,TSNE2,year,month,T (degC)
-23.903732,-49.473118,2012,12,5.48
-26.790396,37.081165,2012,5,3.77
2.7891629,-18.041727,2010,3,10.49
61.659603,12.8499,2010,5,19.45
42.311455,51.033855,2013,7,22.31
40.613888,-4.9293747,2015,7,14.41
-34.769337,22.20345,2016,12,2.57
40.927265,-47.96612,2009,11,15.79
3.4136224,-41.42646,2012,7,10.0
41.640923,44.754166,2014,3,19.26
-68.54917,-0.5571707,2010,10,-7.29
-28.749756,-48.43944,2015,12,4.38
-19.239546,19.297205,2012,10,5.53
12.921356,-11.495602,2011,2,10.93
68.29152,41.621117,2010,12,31.5
-38.922764,-61.1768,2015,3,0.05
48.82122,3.8321035,2013,8,18.91
-43.03758,-47.30982,2010,1,-11.81
-0.9403415,-28.045547,2016,5,8.8
32.553883,-54.55132,2009,7,13.3
-24.911495,-48.39263,2013,12,8.28
-9.599811,-74.8324,2016,9,2.73
-11.578222,37.38619,2011,4,10.04
-8.224906,-5.788967,2016,5,7.23
-59.82388,-8.332006,2015,12,-4.12
21.899279,32.443554,2013,11,15.87
-38.5993,-50.913105,2012,2,-1.76
-11.555546,-37.68297,2012,4,2.93
59.78257,-24.017664,2009,3,18.04
56.769108,-18.523285,2010,3,18.52
31.358858,-25.365896,2016,6,15.62
-77.17667,10.85903,2010,7,-5.64
-66.5318,31.698765,2011,4,-7.82
7.5566106,-63.53701,2016,11,7.53
32.765404,25.154604,2012,7,21.3
-4.2986484,-29.63331,2012,1,7.92
-8.320077,-55.106663,2009,11,1.91
-26.266026,-42.19585,2009,11,0.98
-39.753677,11.228791,2013,10,1.64
-44.09345,42.35499,2015,2,1.69
-14.890201,-6.596741,2014,7,8.89
-57.932404,27.127497,2010,2,-3.88
-80.806175,1.5276699,2010,11,-6.21
17.982622,52.310688,2015,8,15.65
58.68604,24.939903,2010,1,25.12
61.482162,-9.383527,2015,4,21.62
-27.729464,9.638219,2012,8,2.82
-4.386081,-45.573887,2011,8,5.93
13.519023,6.8143296,2009,4,17.88
53.98603,41.453503,2009,1,29.89
25.185484,23.686485,2011,11,17.48
11.15399,-2.6131768,2010,4,11.48
-13.628353,15.411037,2013,7,5.84
22.57472,-35.42637,2015,10,11.37
54.06654,43.970303,2011,4,25.73
-1.4247832,42.794624,2015,6,5.1
-36.619698,34.147926,2014,3,4.24
35.80635,-51.35945,2010,9,12.7
-66.39616,31.55125,2011,4,-7.42
13.312286,4.9036207,2012,3,17.07
10.259742,25.246292,2011,11,16.98
42.94159,51.42296,2013,8,22.43
73.7428,3.3913057,2012,8,20.37
-5.69516,16.106392,2011,1,6.59
1.2253536,-31.307741,2011,5,7.64
-64.12565,24.522821,2011,4,-1.91
-47.4489,33.530586,2014,1,1.68
-37.311375,40.136017,2014,2,6.96
17.339216,30.448677,2013,10,16.53
19.382193,-54.102856,2010,11,8.56
-15.129414,-6.355406,2014,7,7.4
-28.168272,8.283036,2012,8,3.23
-14.063983,49.746647,2013,12,9.87
17.055435,32.82489,2012,10,17.0
-3.4391568,-49.704155,2009,10,6.11
-36.074894,41.68223,2015,1,6.61
-75.64019,0.06451294,2010,11,-6.74
27.28368,-20.326855,2015,1,15.16
28.218395,-32.699345,2016,11,11.56
77.11891,-12.441534,2014,11,20.91
-11.388811,-33.025627,2009,2,1.63
40.25723,-33.38612,2016,9,16.41
31.410593,-23.96297,2016,5,14.15
32.965267,17.16969,2015,8,17.49
6.520526,9.052653,2011,6,12.99
24.159676,-24.756962,2016,4,12.63
27.165415,-29.22581,2016,7,11.65
53.452106,-6.762833,2016,3,17.7
-83.59466,20.527525,2012,3,-18.43
-66.318665,4.0672607,2010,12,-9.21
49.174046,51.07538,2015,5,25.48
34.057323,-51.413635,2011,8,11.14
-50.28979,-4.1927366,2015,6,-0.3
-18.683167,-59.134468,2013,12,-0.7
-8.639194,-42.308258,2012,6,4.76
61.966923,38.428406,2012,11,25.35
54.164013,-2.9050398,2014,7,17.95
59.007816,17.402534,2013,4,21.86
-16.140417,17.212065,2015,10,4.08
70.21973,1.4976511,2011,7,19.66
-29.611963,-3.5557997,2011,8,7.91
19.598299,5.685514,2015,9,14.68
-20.304102,-7.146275,2015,9,7.22
31.39352,-23.816399,2016,5,14.7
35.691696,3.3192124,2010,5,14.71
-24.951714,44.385242,2012,7,2.7
19.698671,30.87208,2011,11,19.95
12.670078,-51.628357,2013,10,7.8
-57.42841,-6.733621,2016,8,-0.7
1.5896404,-70.06859,2015,11,9.58
5.8108296,53.25349,2014,7,16.45
-7.649717,-27.297026,2012,2,6.2
-17.518942,8.961432,2013,4,9.85
-41.48771,4.8024955,2009,3,4.26
58.777134,18.248987,2013,4,23.41
-34.218132,-58.882782,2014,5,0.19
15.398796,-35.446472,2012,6,11.77
19.638706,-10.813773,2012,2,12.33
-47.40521,-0.008801669,2013,2,-1.24
35.65689,-30.734434,2016,9,17.03
-25.687063,8.11495,2014,9,4.46
31.680452,11.523986,2011,7,14.83
-75.5331,18.88379,2009,7,-10.73
-80.96559,-3.0579858,2013,12,-5.57
-19.236183,40.68311,2011,6,9.01
-70.70176,28.375227,2011,1,-8.09
29.582598,31.295721,2014,11,21.21
15.084104,-48.828186,2013,10,7.83
-57.612522,6.437294,2013,8,-2.55
5.9050803,36.363235,2016,7,10.66
-36.047348,-70.349525,2015,1,6.66
36.929573,19.328835,2014,7,19.19
42.69647,42.423748,2013,4,21.46
-6.8872914,-7.8911724,2013,4,8.07
-22.461033,45.92782,2016,8,4.95
-77.40296,4.94827,2010,8,-6.52
-19.31055,-8.881581,2014,11,7.84
-11.694764,-2.5342793,2016,3,5.15
53.88942,-5.788126,2016,3,18.06
-41.299923,-54.22083,2014,4,-2.16
13.528061,-13.672564,2011,3,11.43
57.839645,21.676172,2011,3,21.51
6.1300187,-5.6163955,2011,3,10.17
-67.22225,32.192913,2010,2,-7.16
52.24544,49.68054,2015,1,25.81
-62.16465,26.390003,2011,3,-1.16
27.361742,39.816093,2015,11,25.02
-53.5607,24.023247,2010,1,2.23
-59.78604,36.672062,2010,5,-2.81
-10.337943,-5.993645,2014,4,9.65
26.983906,-13.741831,2016,3,13.15
-36.88016,-25.066874,2010,12,7.66
-50.844986,-12.632384,2014,12,0.96
20.732635,36.84954,2015,10,19.41
-52.037903,11.426118,2016,6,-4.7
43.238823,16.08931,2015,2,16.56
-14.434953,33.19937,2010,4,6.42
-19.59574,-30.237738,2010,7,5.49
-1.648979,42.391094,2015,5,4.35
-27.476986,-36.654152,2011,7,5.23
-5.782056,-3.666675,2016,1,9.16
-8.573123,-22.595234,2009,2,7.48
-16.509398,-29.105211,2011,5,1.23
41.530277,44.6718,2014,3,18.59
69.35471,44.909153,2014,10,28.39
-51.730034,2.4589105,2014,3,-0.61
10.115401,-10.97508,2010,1,10.0
-39.1282,35.75729,2014,4,5.31
28.309792,4.5046234,2011,7,13.79
38.04329,31.770916,2009,9,21.67
9.266537,35.386055,2015,7,15.07
-24.396027,-42.056553,2009,12,0.44
-1.0913483,-13.911858,2011,1,8.86
15.6496105,-35.18745,2012,6,13.23
-23.042057,-54.18822,2012,8,-5.01
51.955414,45.620792,2012,3,25.1
-16.0924,-6.783887,2014,7,8.71
32.312145,46.578648,2011,9,20.62
-83.79119,21.55775,2012,3,-11.73
36.551006,36.9041,2014,2,20.74
1.1384888,-34.344376,2010,6,7.08
51.62793,-14.563152,2012,4,17.7
-24.0514,17.938063,2011,8,4.82
-43.51129,-60.857,2016,2,-1.4
23.087456,29.857973,2014,9,19.05
-49.612442,4.4042015,2013,1,1.19
-30.69875,-21.334095,2013,8,8.76
16.774002,44.448616,2014,9,15.35
-48.46266,27.03051,2010,3,-0.1
7.6258984,36.451954,2013,6,12.89
21.642305,-24.375015,2016,1,10.6
-14.121768,3.3466895,2012,3,4.01
-5.6368256,22.319302,2012,2,6.68
-14.691509,-45.620296,2014,10,2.91
63.26371,40.29372,2014,10,27.25
42.743164,-45.922977,2011,11,17.04
72.79,0.034760643,2014,8,21.23
-13.47715,-72.63149,2016,6,5.17
-16.139633,46.854614,2011,11,6.92
64.28183,-23.431835,2011,5,19.83
-17.915234,38.706787,2010,5,6.21
54.71743,52.823685,2014,3,25.18
-50.8807,-12.481782,2014,12,1.21
-4.4482136,10.130232,2013,3,10.01
-16.882744,-44.272694,2012,7,10.02
-36.193214,15.721808,2016,11,3.67
-4.5595875,-10.541232,2011,3,9.52
-21.054691,19.78016,2014,12,5.71
37.771214,-12.828274,2014,11,13.0
44.375164,19.318092,2016,1,18.1
-14.823432,30.594952,2011,4,5.41
33.19157,-19.569818,2012,7,16.59
48.41087,-39.51285,2016,10,14.28
11.692596,-15.932554,2009,4,10.17
-5.760068,50.20396,2013,8,7.49
-49.27199,-8.481386,2015,9,5.37
33.150944,-31.335556,2016,10,14.98
-10.423036,-6.9554973,2014,5,8.38
41.700268,-48.624935,2009,9,16.81
3.428759,17.392994,2010,5,11.67
58.7244,-5.875755,2013,5,22.13
17.662,26.331318,2011,9,13.74
3.2125797,44.378265,2013,2,12.53
-40.492466,16.850533,2016,7,4.47
-83.974724,-2.2756927,2013,11,-5.69
2.795102,-43.464157,2012,9,11.23
-1.335191,-48.12309,2009,7,2.96
35.820366,-4.2112875,2013,9,13.09
-0.23363306,43.121616,2014,3,9.73
54.91024,52.65278,2014,3,26.62
65.581535,0.4489166,2011,5,18.05
22.703344,-40.812515,2012,8,14.39
16.52169,44.891075,2014,9,13.71
-12.355678,-68.47247,2014,9,1.53
-15.178047,1.624691,2012,4,7.09
-63.403664,45.502754,2011,7,2.27
-6.552437,14.061138,2014,2,5.43
47.44212,-29.596615,2016,4,15.7
12.905179,39.639038,2010,3,17.49
-11.269672,4.2988605,2012,2,7.66
-21.837595,29.742079,2012,12,7.01
-17.551693,-59.425465,2013,12,0.38
21.61769,-22.103336,2015,3,11.65
13.203602,-5.0294523,2010,3,13.98
-83.88375,18.004751,2012,6,-16.68
-58.033916,35.19026,2010,1,1.3
59.788494,18.517534,2015,4,23.18
28.35193,0.9779022,2012,8,12.91
59.80079,25.470432,2012,2,25.93
-0.89451766,-36.90501,2009,6,8.28
-24.89347,15.50388,2015,12,5.52
13.070779,-12.757638,2011,3,11.51
8.071781,-3.400552,2011,3,12.52
-48.88251,-19.145468,2016,11,3.39
30.416407,49.48869,2013,5,18.09
-12.160976,38.93824,2009,1,12.16
20.758366,50.847607,2014,12,18.8
42.23111,15.82496,2014,1,16.05
-71.924614,25.872633,2011,4,-4.33
36.17695,-0.2998912,2012,6,14.05
-59.21643,12.07309,2013,3,-0.73
51.577408,30.041805,2016,4,21.65
-26.609257,-24.448492,2010,8,1.91
-82.175064,3.2254255,2010,9,-4.64
16.838017,47.614254,2015,7,14.51
-50.430317,0.49264747,2015,4,-1.09
-3.2994113,-5.5568786,2014,1,10.38
-53.200165,-11.043715,2014,12,0.24
-31.141903,33.18252,2009,6,8.55
-76.57929,-2.431938,2013,12,-2.77
-8.230207,12.785234,2014,3,4.07
46.811596,-27.489998,2015,4,12.82
-31.59985,-8.634427,2009,6,4.58
26.158869,-47.790874,2011,9,11.06
7.5479684,46.72157,2016,5,17.26
10.142164,-33.404556,2009,5,9.39
-20.44119,7.452207,2013,6,6.56
-7.5420513,27.157314,2011,9,7.06
53.813095,-1.1044077,2014,5,18.32
39.60781,14.793549,2016,4,15.2
40.13463,-27.228355,2015,7,19.29
0.70010096,-11.595539,2010,3,12.26
73.313324,-12.3345995,2015,8,22.23
31.800863,-44.78028,2012,9,15.61
-77.58402,-1.1527799,2011,12,-0.69
-20.459698,-15.145853,2014,11,11.04
67.66054,46.189365,2015,6,28.87
41.92719,-27.751663,2015,6,16.58
3.5453115,-15.507886,2010,2,9.86
5.3150125,-64.38596,2016,10,5.91
64.78668,46.60496,2015,8,30.47
-21.426962,-29.207468,2010,6,5.37
50.690666,28.983715,2014,3,19.4
1.1896896,-4.6533217,2013,3,7.24
-52.05812,21.140995,2013,3,0.47
-38.563766,-50.770233,2012,2,-1.65
-19.785057,54.9732,2016,9,6.13
-13.61767,16.339087,2012,9,4.71
56.444107,7.1782413,2009,7,19.54
24.703127,31.17009,2013,10,18.99
-31.511099,-62.939888,2016,3,3.07
50.59213,25.358574,2011,7,20.56
-63.00514,19.10023,2009,1,-2.83
-44.108643,-59.841537,2016,3,-0.98
11.543985,-16.930904,2010,3,9.63
28.406439,43.695812,2009,12,19.16
-47.601406,18.81741,2012,1,3.47
-10.00823,-22.813,2009,3,6.17
-15.564625,-48.105522,2015,11,2.57
-9.877384,-53.76928,2010,12,1.36
65.43621,29.440096,2010,4,24.08
35.832443,28.970045,2010,8,22.22
-37.008236,22.782001,2016,8,3.33
42.72304,48.615116,2013,5,22.2
-22.010344,29.33724,2011,12,7.21
30.677723,10.577295,2010,4,16.44
-1.6303173,-22.192389,2010,2,5.79
28.233479,-28.654718,2016,7,14.59
-52.058037,49.875893,2015,8,0.64
33.61673,-44.013596,2012,10,16.42
31.293568,-0.86355907,2009,9,12.86
-6.231999,0.25019696,2016,7,8.84
-77.97415,8.528689,2010,6,-5.42
-24.28872,-41.862198,2009,12,0.21
-28.133982,26.956455,2011,11,2.48
54.04664,-23.044851,2010,1,16.39
-22.173721,27.12794,2011,11,6.99
-44.77093,-0.22448307,2012,6,2.7
0.84022605,35.92888,2015,7,12.48
-2.4747512,-29.475964,2013,3,9.57
-30.086569,42.522575,2012,2,5.99
-48.997517,42.214203,2013,3,2.6
2.1380002,-41.606842,2012,7,13.01
41.614014,-42.87377,2012,11,13.66
58.81924,28.79887,2011,3,27.14
-48.206318,44.852993,2013,2,3.71
-25.350863,4.116122,2011,8,7.25
42.21995,14.990016,2015,2,14.52
-6.3494487,42.967834,2009,1,11.09
-54.765232,16.100163,2016,1,0.77
-76.13792,18.28211,2009,8,-7.34
-39.578632,19.95167,2016,6,4.18
-12.909941,38.348164,2009,4,12.01
-60.892246,32.227707,2010,4,-1.87
-69.694016,21.321293,2011,5,-5.59
-65.98542,-4.187749,2010,12,-4.5
32.676506,27.955765,2011,8,22.08
73.34851,-14.851525,2010,12,21.54
-15.475416,23.38885,2014,9,9.54
-4.4116764,10.088879,2013,3,10.66
58.143303,16.980167,2013,3,21.68
-7.9275804,27.22894,2011,9,3.64
9.496513,-56.602478,2014,11,5.18
-15.025689,-45.634003,2015,11,4.38
42.033234,51.182106,2013,7,21.4
37.340416,-35.70345,2015,9,12.58
58.912685,24.280077,2010,1,23.88
4.8524165,52.515488,2014,8,16.09
41.728096,3.5990279,2015,12,15.61
-23.913952,27.190538,2010,12,3.58
47.850895,-16.591318,2010,6,15.92
32.81855,21.299578,2012,7,19.86
-13.448847,-25.268171,2009,6,4.54
-14.811891,1.8981696,2012,4,5.89
61.479565,-3.0169911,2014,2,14.98
-12.926428,-41.051502,2010,5,-1.95
27.138018,-43.47599,2013,11,16.09
9.823741,31.330599,2015,9,12.67
37.567574,1.9652599,2010,5,16.55
-56.401436,37.34753,2011,2,0.38
13.82852,-6.534241,2012,1,12.94
23.20275,23.482168,2009,10,15.47
-20.918934,-59.389206,2014,9,-3.71
-55.59494,17.349113,2016,2,-0.69
-79.70432,2.0633776,2010,11,-7.02
16.086874,22.942663,2009,12,14.11
45.323277,44.575768,2012,3,22.59
36.873573,20.314505,2016,6,15.34
-80.46141,-4.5015583,2013,10,-0.71
57.296364,44.05447,2010,8,27.52
-39.27112,-2.3860414,2009,5,-1.04
-49.77433,21.894398,2015,2,0.73
-9.781326,-22.905607,2009,3,6.36
-43.148426,22.558659,2015,1,-2.59
17.576355,21.324854,2009,11,15.82
18.780325,-3.7465394,2012,3,16.14
-50.358425,-7.5937033,2015,8,5.85
-64.86938,-5.427411,2011,12,-0.51
17.712368,51.56647,2015,9,14.81
-68.15614,26.038128,2011,5,-6.97
-49.407257,-9.105726,2014,11,5.69
35.059643,-32.26588,2014,10,16.74
20.07871,-16.332613,2013,2,14.54
42.710068,-35.807594,2013,8,15.03
31.29949,41.513264,2011,12,24.76
36.58523,-33.701035,2015,9,15.11
-25.25404,29.104181,2009,11,0.9
-58.616913,32.724304,2010,4,2.24
-26.756414,21.473917,2012,8,3.0
-26.677431,-41.72716,2010,12,-1.15
16.431782,12.919579,2009,8,18.53
38.066185,24.748167,2010,4,19.66
-2.319274,11.930316,2013,2,10.38
-4.7561164,3.5974834,2013,4,11.79
-83.09188,22.827904,2012,3,-13.88
29.33486,-38.850857,2013,11,12.25
47.392017,-41.597027,2014,11,14.15
-23.216936,12.945156,2015,9,7.38
68.75511,3.9230716,2015,6,21.09
-24.934902,32.912544,2009,10,5.16
-58.608616,9.964518,2012,5,4.04
5.650561,42.904465,2013,5,14.99
-81.70609,2.5036619,2010,10,-4.71
-17.343882,-29.287508,2011,5,2.6
-6.7314606,0.1638108,2016,6,11.51
-58.007263,26.163506,2010,2,-4.12
-2.561801,-29.923677,2012,3,9.12
56.189857,6.969338,2009,7,17.55
31.24948,-17.831738,2013,8,14.27
49.658096,52.268543,2016,7,24.65
19.807919,28.12775,2011,10,16.77
-45.61626,-12.712792,2016,10,1.62
-27.59231,-2.5983727,2013,11,6.09
25.20968,36.50971,2016,10,22.23
-79.29466,19.769379,2009,11,-10.75
23.219606,-22.006382,2016,2,12.93
-10.998302,-3.541287,2015,2,6.34
-48.003586,-19.282682,2015,12,3.36
63.997196,0.0655968,2011,5,14.36
-2.6429522,-5.2182117,2015,1,11.87
57.812546,38.70721,2011,6,26.34
-6.8588824,-28.844753,2011,4,6.83
9.269051,-7.57207,2010,1,11.1
-20.817099,-22.010294,2010,12,9.79
-80.19186,1.0123646,2010,11,-5.72
26.856134,-52.00912,2009,11,11.16
0.7938729,-71.23582,2015,12,13.47
-21.066376,13.989543,2012,12,6.31
-41.258778,-54.29593,2014,4,-2.19
-41.985428,-52.99725,2014,2,-2.33
-65.95697,-4.2733026,2010,12,-3.92
-33.262695,15.584491,2016,8,5.86
20.335787,23.475616,2009,9,16.0
31.458187,-43.78259,2012,10,17.18
11.817775,-13.852814,2009,1,10.18
4.5239162,14.96011,2009,5,13.4
-52.255424,30.217981,2010,1,-2.52
13.347452,-11.40614,2011,1,10.73
-83.70747,14.779916,2012,8,-9.14
30.87373,-45.584236,2012,9,14.57
-32.307262,-9.6298275,2009,6,4.64
54.20818,-14.440221,2013,2,18.29
27.853018,-37.26405,2012,10,10.85
28.717117,8.80643,2010,6,15.31
20.69505,36.662495,2016,9,18.51
-77.80777,5.085401,2010,8,-6.47
38.038696,-44.052593,2012,10,12.07
-8.785508,16.266624,2011,3,2.44
25.373741,-46.67792,2011,9,11.77
44.920773,52.694862,2015,12,22.63
42.034863,-34.799778,2013,8,17.55
43.897724,-3.0414507,2016,12,16.16
-2.835944,-57.447426,2012,9,6.79
5.9218683,23.513542,2009,10,14.2
14.108681,-38.387447,2010,7,10.72
-76.18835,1.875754,2010,12,-8.07
-18.937029,46.599686,2014,10,6.16
22.187195,-29.02815,2016,7,9.76
-5.712939,-12.873783,2009,3,8.99
-60.603165,-1.6914891,2011,9,-1.02
-15.270171,38.42874,2009,5,8.91
-45.972645,-57.951355,2014,5,2.25
-72.7141,12.302133,2011,6,-1.37
-3.6838775,15.40958,2010,4,8.04
28.987186,1.1958902,2011,8,12.7
10.393404,-10.78899,2010,1,10.18
-48.497967,2.468697,2015,2,1.72
66.93699,35.084236,2012,2,22.14
32.284096,29.932444,2011,11,22.4
18.523691,-53.837265,2011,12,8.04
-29.207397,25.481853,2011,9,4.7
34.32169,8.918153,2010,7,16.78
-31.83458,-6.855351,2009,7,7.03
25.832165,20.801218,2012,9,15.85
5.495184,-59.20839,2012,12,6.21
-13.666902,-72.383484,2016,5,5.0
69.677025,-1.111991,2013,7,23.41
-61.548016,-3.0965283,2013,10,-3.25
-11.638267,-31.179043,2009,1,4.87
13.571131,4.8441186,2012,3,17.3
16.259802,-8.72408,2012,1,12.41
-60.57651,4.0978966,2013,8,-1.98
-53.3684,7.601541,2013,7,6.66
12.571641,-51.91658,2013,10,7.87
-63.25684,-4.698598,2011,10,0.28
9.749125,-38.434425,2011,7,11.48
25.087767,31.047562,2013,12,19.87
-1.1077955,-8.998332,2012,2,9.21
12.574408,-54.773136,2013,12,9.65
-39.537083,45.395935,2016,1,7.53
53.8511,35.451523,2016,5,22.35
-12.910701,45.74911,2014,9,10.24
36.908737,20.018097,2015,5,17.5
18.42703,-53.755207,2011,12,8.06
-8.122059,-69.55868,2016,10,1.17
-37.25985,12.774508,2016,10,1.05
-26.594364,-24.456537,2010,8,1.81
-41.421593,4.5322723,2009,3,2.86
-59.468918,0.067279235,2012,8,0.26
36.11563,-25.541672,2014,11,18.12
-2.923217,-33.227604,2012,5,7.51
-30.245573,-6.753983,2010,8,4.91
-6.260427,43.085464,2009,1,13.01
29.396505,-1.5423203,2009,10,12.59
9.892493,-53.49872,2012,12,10.98
39.105247,43.21846,2015,4,17.94
-28.881245,-47.262577,2015,10,7.87
-46.879692,-20.351269,2015,11,6.17
30.593603,-29.505692,2014,7,13.82
-28.553814,-65.45275,2016,2,8.02
-35.761284,-71.229774,2015,2,9.64
-7.2923403,-54.028713,2009,10,3.59
-57.21654,-2.631656,2012,7,-0.92
-42.18211,14.017125,2013,7,0.13
-52.819527,9.221455,2016,7,3.26
-10.03163,-3.704834,2015,3,8.34
56.74365,14.37871,2013,3,16.26
72.75691,-6.107047,2014,10,19.76
-44.119534,-54.000122,2014,2,-2.92
75.44594,-14.670568,2014,11,20.9
31.729973,-50.674324,2009,9,13.0
-47.961,45.087955,2013,2,4.35
-14.700447,2.099079,2012,4,5.36
-11.18653,-47.809692,2011,12,5.74
-33.90754,36.47838,2014,2,11.79
41.093098,-39.977592,2015,12,14.07
-45.72945,19.336563,2014,2,0.67
52.093304,3.388264,2014,10,17.89
73.50839,-5.1429257,2015,12,18.96
27.071615,-40.269787,2012,9,13.34
29.185564,1.5651538,2011,9,11.12
-70.95057,-1.6736286,2010,9,-7.5
-83.66083,-0.086987354,2010,12,-4.17
54.54057,33.649757,2016,3,21.41
33.717747,-29.56371,2016,10,16.24
73.21203,-5.6488333,2015,10,19.59
0.59813815,42.561264,2016,4,11.52
-31.696634,-22.678497,2010,7,3.23
16.365713,-27.975336,2014,5,5.42
11.012771,5.0345817,2010,5,13.51
-67.56152,34.17227,2011,2,-3.16
20.101791,53.665558,2016,8,15.42
-14.652466,48.717175,2011,11,8.67
-50.31365,28.925417,2010,3,2.07
15.586427,30.956049,2012,9,14.19
27.674566,-9.156576,2014,5,11.6
-56.816563,32.80644,2010,4,5.1
7.3384924,41.786896,2012,2,15.52
-5.7518644,-7.4662733,2014,3,8.29
46.828266,31.234385,2016,1,21.24
-12.069534,-2.7178051,2015,2,3.25
-4.796074,-55.414104,2009,9,5.36
-11.648126,-6.515921,2016,6,8.78
45.19903,44.487255,2012,3,22.44
66.70549,-5.9741974,2012,5,17.44
-2.377055,11.853432,2013,2,10.32
-64.41341,-3.782768,2011,11,-4.61
61.62266,46.474125,2015,4,30.18
-6.423124,-13.022163,2009,4,7.45
-41.48943,5.2223067,2009,2,4.67
39.413544,17.512514,2016,6,16.1
-33.78388,-64.47881,2013,1,4.56
-8.721193,8.880087,2016,4,9.57
13.842394,11.871624,2012,4,17.17
-59.28405,36.83817,2010,3,-1.95
22.119917,28.87269,2016,10,17.97
-51.36704,-8.967125,2014,9,1.88
-46.086384,46.147316,2015,1,5.78
-5.381534,15.420459,2011,2,7.04
-7.601148,-29.092037,2013,6,4.96
25.264318,-10.5989065,2015,1,10.81
-20.9508,-59.105145,2014,9,-4.82
54.79478,-0.3866044,2013,3,17.28
-14.181198,-3.5753593,2014,5,10.28
-10.737681,21.147432,2014,12,9.66
54.10521,-15.980006,2012,2,18.05
9.018599,0.8359936,2013,2,14.95
59.22132,16.699896,2013,5,21.49
32.026245,9.693538,2010,6,15.0
-61.580585,-5.717324,2013,11,-1.52
-5.5694513,-60.671356,2013,11,4.42
-56.44923,36.30521,2011,1,2.07
33.008026,17.832172,2015,8,17.65
-20.408674,51.92491,2015,12,5.54
33.882664,-28.557686,2015,9,14.14
-15.735515,-54.314472,2010,10,-1.67
9.346345,-6.6245394,2010,3,13.8
64.90092,5.1465497,2013,9,17.91
31.94704,-33.08813,2016,12,18.98
57.07149,25.194147,2009,2,22.33
-28.874453,-27.42759,2010,6,-0.85
17.705963,53.212933,2015,8,15.47
1.8975093,-68.73572,2016,9,6.46
-39.137547,39.967266,2014,4,6.79
25.366177,-46.643837,2011,9,11.76
-9.615196,-23.149752,2011,4,7.26
66.974815,29.082802,2010,1,22.71
42.453785,-8.788626,2013,9,14.6
34.428394,27.352556,2012,7,20.42
24.938251,5.9257655,2009,5,13.14
42.74737,0.5616681,2014,9,16.45
-7.9825926,-32.80147,2011,2,7.04
-44.07009,0.06972206,2010,6,1.59
-64.747025,3.5175245,2013,12,-4.7
37.61498,25.231667,2010,4,19.2
-40.06626,-62.548244,2013,3,-2.01
37.179462,36.86619,2012,4,18.37
7.8097544,-62.232132,2015,12,7.85
29.180376,-53.917088,2009,9,12.13
-39.928013,45.346886,2016,2,9.27
51.734253,-0.55593526,2013,7,16.0
-61.8859,34.999165,2010,1,-3.94
-8.784093,-27.515646,2012,1,3.8
40.785736,52.078213,2013,8,21.72
15.02825,11.503293,2013,7,14.96
23.002615,53.667675,2016,11,19.34
42.748234,48.67515,2013,5,22.6
66.706184,0.92129713,2009,2,19.93
-34.127,-60.777573,2016,4,1.48
1.4693977,10.547564,2009,1,16.63
-54.760853,38.55965,2011,2,0.34
-46.556694,-15.09394,2016,11,5.48
28.190575,27.27112,2009,12,19.24
-50.99332,3.592826,2013,1,-0.25
28.168175,49.9116,2015,4,17.42
-8.684867,42.80396,2010,5,7.03
28.461802,8.582638,2009,6,14.56
14.385707,-43.03739,2014,6,7.58
42.332737,-17.916264,2014,4,12.8
55.00846,-22.167109,2010,2,17.07
-9.046017,7.731697,2015,2,11.37
-28.019442,-40.695583,2009,12,-1.17
-36.98571,-23.230654,2010,11,9.04
47.830845,-41.876007,2013,9,15.9
-39.31519,-45.9206,2010,2,-10.3
20.684319,-19.052637,2016,1,14.21
-4.5085354,-49.843307,2009,12,5.37
-44.608364,-0.31897512,2011,7,1.64
31.524769,-29.180695,2015,7,15.79
-51.64536,-10.594781,2014,11,0.57
59.31094,-27.26241,2011,5,15.01
5.0969067,52.9412,2014,8,14.64
27.986488,-31.20231,2015,9,11.95
-21.84683,-59.19126,2014,9,-2.88
56.681133,-5.9155326,2014,3,21.03
37.63673,0.69768494,2010,4,14.82
58.170876,-4.3860435,2014,7,21.86
10.613054,-15.113879,2009,2,9.96
68.179535,32.672962,2012,1,22.95
-28.524948,-35.25966,2011,9,8.61
-14.656665,-47.414513,2014,10,1.59
-10.192398,-22.19832,2009,3,6.83
-18.226318,-60.94123,2015,10,-2.5
28.215998,-49.47331,2009,8,9.58
-51.333454,-5.509808,2015,7,0.61
-13.818978,43.82323,2011,7,8.63
23.797424,-11.139882,2014,1,11.34
-59.073776,9.401654,2012,4,5.34
-35.685696,-69.917076,2013,1,6.26
35.61344,-49.151623,2010,9,16.23
-27.19714,51.78517,2011,5,8.96
-61.50647,-4.9286404,2013,10,-3.35
23.845325,-49.04646,2009,11,10.88
-32.76154,-71.40822,2015,4,7.23
-42.969593,17.525301,2013,5,4.07
-63.34651,45.64923,2011,7,4.68
-62.2679,30.962475,2010,3,-2.22
-1.3565153,43.406616,2015,6,7.29
37.86395,-36.508316,2014,10,14.14
15.986917,31.993223,2011,11,14.37
33.16063,2.8423264,2009,8,14.27
19.481504,15.446669,2016,10,14.69
65.486496,-2.671399,2016,3,18.08
43.07316,-41.729996,2013,10,12.98
-36.241016,21.536818,2016,9,0.28
-28.532946,7.121199,2012,8,3.7
