PC1,PC2,year,month,T (degC)
-1.120965501806689,1.5158299801034352,2009,1,8.54
-1.0152654735252646,1.3329720290107034,2009,1,8.98
-0.9324709888613982,1.4249067059102782,2009,1,9.34
-0.8562965525779633,2.6661073379889024,2009,1,9.57
-0.8692574378658959,2.445529981205847,2009,1,9.53
-0.7995748633919372,3.2113569444338292,2009,1,9.65
-0.797127492303797,2.763818245208073,2009,1,9.8
-0.7528136241276354,2.922098125728815,2009,1,10.0
-0.7764417663188068,3.0588620175951955,2009,1,10.05
-0.7526248719579481,2.9506893621538435,2009,1,10.3
-0.6722154969589023,3.1343157779590114,2009,1,10.48
-0.6916356933223032,2.736602384643038,2009,1,10.62
-0.6502953374698404,3.0344853649353616,2009,1,10.62
-0.6768294899194984,3.2279533064532426,2009,1,10.84
-0.5883316667723176,2.7451697587472004,2009,1,11.09
-0.48366168116253166,4.0671988614203265,2009,1,11.38
-0.48987085510777173,3.878375428832005,2009,1,11.47
-0.3704265004595358,3.1421461630415144,2009,1,11.96
-0.2986934440586142,3.975284135289269,2009,1,12.23
-0.2953837715855324,3.69828797760241,2009,1,12.28
-0.31660629864723994,4.395760596852978,2009,1,12.47
-0.3788411007498143,5.320325176379407,2009,1,12.21
-0.3941390470482496,4.724829166928012,2009,1,12.33
-0.36123488728364306,4.7226317657487344,2009,1,12.35
-0.32980977041023285,4.8757790294002845,2009,1,12.49
-0.283678780416361,4.202994794811827,2009,1,12.65
-0.1785415094938739,4.474076790036348,2009,1,12.86
-0.17438690822360498,3.855349948842829,2009,1,12.86
-0.159821299251514,3.7507644556804274,2009,1,12.89
-0.06783626146487684,3.8593415247523235,2009,1,12.94
-0.043963844763879954,4.249134253777871,2009,1,12.93
-0.05427253283788045,4.723153488217802,2009,1,12.92
-0.0657808508748898,4.666954774732426,2009,1,12.88
-0.061609855847982946,3.3574414191129924,2009,1,13.02
0.008966696592391596,3.159905198472622,2009,1,13.33
0.004908438077523347,3.3826393746442673,2009,1,13.38
0.06490246327723463,4.729611916195965,2009,1,13.02
0.048694348854743066,3.7221462749654024,2009,1,13.01
0.1144675942901706,4.035324010398162,2009,1,13.24
-7.244873224353887e-05,3.181362813896006,2009,1,13.12
-0.050215789366907695,2.7492486339573983,2009,1,13.0
-0.004367120929338327,3.06050985483116,2009,1,13.03
-0.07265683543023051,3.420785137690051,2009,1,13.01
-0.13174760731170493,3.3638055677656915,2009,1,12.88
-0.17018852423325928,3.3517613234725,2009,1,12.77
-0.1631170457963845,3.3756352316982596,2009,1,12.83
-0.12236673978227933,3.5443696997940743,2009,1,12.93
-0.13390609283242827,3.2582606300034227,2009,1,12.84
-0.18515051323361936,3.501086109246875,2009,1,12.53
-0.21597383960524788,3.6418129813606486,2009,1,12.34
-0.29590903931818785,2.882437315115972,2009,1,12.18
-0.27002987153079394,3.676096275442083,2009,1,12.08
-0.2727059972466685,3.867177570953509,2009,1,11.95
-0.3105988418228041,3.492208524673762,2009,1,11.85
-0.318114609482083,3.0595724593046563,2009,1,11.83
-0.3313852392488144,2.7710847494057957,2009,1,11.78
-0.30648237046793836,3.139496135164824,2009,1,11.7
-0.28528475645645013,3.5886497348719986,2009,1,11.63
-0.3144474778142674,3.262025495634841,2009,1,11.52
-0.32062867806005657,3.3648945185419996,2009,1,11.46
-0.3556187451214353,2.9181260856482396,2009,1,11.38
-0.3849467957610815,2.644479127214353,2009,1,11.32
-0.3899401252315379,2.757255989423992,2009,1,11.26
-0.4286227050001398,2.5896856666959747,2009,1,11.22
-0.4186550468234164,3.2359764845204566,2009,1,11.15
-0.5065321205279796,2.431506733786766,2009,1,10.94
-0.5440819039767192,2.6850121379050913,2009,1,10.71
-0.5646442525341204,3.061924953264113,2009,1,10.54
-0.6457649528156845,2.33479974761329,2009,1,10.37
-0.6753995675595114,2.4907126238100705,2009,1,10.24
-0.6861238422547584,2.4911121250731814,2009,1,10.15
-0.7326954018925754,2.3618151931806532,2009,1,9.94
-0.7430533195276915,2.381253018948747,2009,1,9.82
-0.7313438110932727,2.920297835284803,2009,1,9.71
-0.738983852363324,3.136848985984143,2009,1,9.56
-0.734424046483127,3.6697427474801128,2009,1,9.38
-0.8006639476441975,3.2345734754949853,2009,1,9.16
-0.8211473389361762,3.5518951615708594,2009,1,9.0
-0.8778555493367699,2.83013659104981,2009,1,8.91
-0.9170436591610046,2.6913112225133977,2009,1,8.77
-0.9578846330354142,2.5964402247719303,2009,1,8.67
-1.0059478756341513,2.417965190046039,2009,1,8.49
-1.0476477560146567,2.246225239244231,2009,1,8.36
-1.0582670693874605,2.673035717982631,2009,1,8.21
-0.16031089200383555,-2.4349898083677415,2009,1,9.69
-0.17331035949358548,-2.235836011329433,2009,1,9.66
-0.3090523768932336,-2.090082021541789,2009,1,9.25
-0.22073906513218866,-1.6917032658741968,2009,1,9.37
-0.13817661040716867,-0.9175524171172678,2009,1,9.58
-0.18043956211717266,-1.4802438724302245,2009,1,9.59
-0.16376013690109703,-1.4056148208835995,2009,1,9.61
-0.21968780625546502,-1.8253125216482728,2009,1,9.42
-0.24660174602790222,-1.822213999208763,2009,1,9.3
-0.16115765605071433,-1.6099818718463637,2009,1,9.51
-0.06969231790606144,-1.0775946868960522,2009,1,10.06
-0.06484702582770344,-1.6709937862150679,2009,1,10.25
-0.08713317230428429,-1.1819663507484528,2009,1,10.11
-0.1245281368359063,-1.4765600708492108,2009,1,9.87
-0.16450740820172313,-1.6537176861755623,2009,1,9.8
-0.19190509754486168,-1.7675961728425384,2009,1,9.84
-0.2714444508475496,-1.8978570452428518,2009,1,9.55
-0.29825366904994755,-1.7216438811241386,2009,1,9.42
-0.32387298766728007,-1.8792428145064088,2009,1,9.29
-0.46142619200684276,-1.8914620742424824,2009,1,8.85
-0.567107534651297,-2.0056452588400546,2009,1,8.46
-0.5377787534247016,-1.951022020565259,2009,1,8.48
-0.47063672611862956,-2.2675258571422927,2009,1,8.75
-0.44120673363293694,-1.9746492003021838,2009,1,8.88
-0.5178109169235102,-1.741544031099386,2009,1,8.6
-0.5407719561601559,-2.1213112551264164,2009,1,8.55
-0.5637714795648487,-2.3481645127703668,2009,1,8.55
-0.5853394541823487,-2.2520389608112477,2009,1,8.44
-0.6331023060193146,-2.2693612991314938,2009,1,8.32
-0.6575529731239789,-2.2032613369292733,2009,1,8.21
-0.6352272096540373,-2.150046612973447,2009,1,8.22
-0.6740175255172868,-2.1299909487678135,2009,1,8.09
-0.7097305546586599,-2.2722506532618802,2009,1,8.0
-0.7354477646087451,-2.184903932856991,2009,1,7.91
-0.7396304634820879,-2.3008647402892977,2009,1,7.91
-0.7694393881596586,-1.8738529864645013,2009,1,7.79
-0.7961208232306868,-1.8941348571346237,2009,1,7.66
-0.758835849263777,-2.2010536930686255,2009,1,7.8
-0.6138656242596664,-1.9049386510048874,2009,1,8.13
-0.6433533888834997,-1.8621750403126311,2009,1,8.13
-0.7888082739983295,-1.9777135787831264,2009,1,7.76
-0.8110913183404552,-2.0231856375970994,2009,1,7.66
-0.4288553867655961,-1.3086107387717618,2009,1,8.48
-0.4687461838774766,0.03657236252264756,2009,1,8.43
-0.5995312816477933,-1.7262950944549367,2009,1,8.21
-0.4015820710510649,-1.479856820130279,2009,1,8.76
-0.3261114946310255,-1.869451792586056,2009,1,9.08
-0.20094295110275412,-2.1421583734913723,2009,1,9.52
-0.07766233041266286,-1.849490181084114,2009,1,9.91
-0.07967849065453474,-1.9585147262136815,2009,1,9.88
-0.004519311723459054,-2.098254697589922,2009,1,10.17
0.0970460824936106,-1.8836167867620532,2009,1,10.38
0.24685699537414776,-1.6561199509356814,2009,1,10.88
0.5053248005444817,-1.1036045668136707,2009,1,11.67
0.3984615338551506,-1.1083492075709664,2009,1,11.46
0.5079870116415445,-1.1063563692350313,2009,1,11.77
0.5826298428215532,-0.9841418611590926,2009,1,11.95
0.7533187934074561,-1.189324140446336,2009,1,12.61
1.0993713577773547,-1.191295173043079,2009,1,13.86
1.1071170466372657,-1.0983915062474994,2009,1,13.84
0.9822639368466224,-0.28724914386661116,2009,1,13.3
0.9505697221091387,-0.43692526803746723,2009,1,13.17
0.9294986914737217,-0.6144876737036182,2009,1,13.15
0.9410482315117554,-0.7946581278742285,2009,1,13.24
0.9775829646056637,-0.24834759848203977,2009,1,13.36
1.0258465595085997,0.05289333493572835,2009,1,13.62
1.1888239591317884,0.01386300290790448,2009,1,14.15
1.357699461117343,-0.2557873601145094,2009,1,14.69
1.4089865897228562,-0.5091997633252787,2009,1,14.73
1.4859597118936725,-0.8688813722901606,2009,1,15.07
1.616980756549832,-0.4696414700780152,2009,1,15.46
1.6296649377943628,-0.5918522181206234,2009,1,15.53
1.7619993281615816,-0.050420441454538736,2009,1,15.94
1.7965204734117528,0.8440161155805013,2009,1,16.08
1.8800737680748203,-0.33822714405589155,2009,1,16.34
2.0905810039546475,0.12438606866873898,2009,1,16.96
2.022656055911931,0.6320071609003058,2009,1,16.56
2.0011464096455884,0.48601320924448355,2009,1,16.35
2.0349066873693586,0.7220005267427149,2009,1,16.33
2.02541926697632,0.11496950921648282,2009,1,16.38
2.147700085381582,0.8132948037720222,2009,1,16.67
2.120719514740139,0.7856544292448636,2009,1,16.65
2.178765422096913,0.8679771853413287,2009,1,16.71
2.1316402698409256,0.779076317239045,2009,1,16.63
2.1563722605329456,0.7269719888638294,2009,1,16.66
2.1931276073993,0.6765714763899591,2009,1,16.85
2.3215039017799586,0.3683615586182943,2009,1,17.34
2.303526119904769,0.86432602253389,2009,1,17.42
2.3128475400144057,0.8259822312804643,2009,1,17.31
2.346409918163061,0.6352164670906855,2009,1,17.37
2.396949365623879,1.053785684808391,2009,1,17.33
2.2881929085164696,0.6720845531082505,2009,1,17.03
2.2966917850709883,0.6869964063955613,2009,1,17.11
2.32161856188381,1.128021193741697,2009,1,17.09
2.2204906507048627,1.238377028398685,2009,1,16.82
2.215803548889968,1.0245697383829573,2009,1,16.87
2.240256743321529,1.2739306396575099,2009,1,17.01
2.2212507164687287,0.8081339392935875,2009,1,17.0
2.2583694537477514,1.1659568146359156,2009,1,17.11
2.1616602581400994,1.1805791583854515,2009,1,16.94
2.1281202168906415,0.5581609236899161,2009,1,16.89
2.1913187359937893,1.2199835071186906,2009,1,17.0
2.184079262641939,1.2519784851749742,2009,1,17.01
2.1217031018009003,1.3697955747935908,2009,1,16.9
2.137481999735642,1.0723195675890118,2009,1,16.88
2.1446961829672544,0.8007562276091122,2009,1,16.85
2.16497934020364,0.3791922421041034,2009,1,16.95
2.1250256954180275,0.28577977353760553,2009,1,16.85
2.11735982435845,-0.24438758951572476,2009,1,16.83
2.0986218896787663,-0.28394874023791644,2009,1,16.76
2.058803930925589,-0.6527893586258753,2009,1,16.57
1.9572354572358925,-1.1338242404748038,2009,1,16.27
1.9083035981729302,-0.8541036238627702,2009,1,16.05
1.8533430923304226,-0.8993890545183265,2009,1,15.88
1.820990814077394,-0.9230446139375661,2009,1,15.76
1.7711837077420878,-0.9305701659531067,2009,1,15.63
1.735618460744258,-0.7522296140444807,2009,1,15.51
1.7027183060943083,-0.8312838834598111,2009,1,15.34
1.6482091634986076,-0.9463488515084526,2009,1,15.15
1.5827562221381313,-0.7833692794229165,2009,1,14.89
1.4498028797054228,-0.9457810704040193,2009,1,14.39
1.3398244775264132,-1.0576697357546836,2009,1,14.02
1.384411661390264,-0.9988614089960179,2009,1,14.21
1.3150813691003744,-1.0120508568240523,2009,1,13.99
1.3568518207404392,-1.3576984177683942,2009,1,14.19
1.34520163682732,-1.254304320143068,2009,1,14.17
1.2836723901749156,-1.4279022995537536,2009,1,13.86
1.1364355314385983,-1.6215313928216526,2009,1,13.34
1.042661544984196,-1.8316503517907947,2009,1,13.08
0.935242081647331,-1.7110567941144694,2009,1,12.71
0.8204016250328976,-2.0270914475835116,2009,1,12.25
0.7875515323787267,-1.7361110175372767,2009,1,12.13
0.7276109404298525,-1.7850340143274073,2009,1,11.95
0.7100100892954523,-1.5882138605330056,2009,1,11.92
0.7110271358063597,-0.883041409840125,2009,1,11.92
0.7457591159872243,-0.6819076042810663,2009,1,12.03
0.6605502634266672,-0.8550333938622309,2009,1,11.8
0.5442544567021502,-1.3843626535674989,2009,1,11.51
0.433367452298875,-1.121309224444479,2009,1,11.1
0.35734660766695103,-1.1638135478529448,2009,1,10.82
0.3911954080835961,-1.665990505025749,2009,1,11.01
0.22368475453582295,-1.7143431054365712,2009,1,10.57
0.2080765072547849,-1.9112347062979136,2009,1,10.45
0.1988097302360892,-1.9037962971976012,2009,1,10.47
0.8097204145263052,-2.495529598073164,2009,1,12.38
0.7982588442298287,-2.4199857402067906,2009,1,12.36
0.7921284670700082,-1.8687475675714886,2009,1,12.2
0.7926432052321594,-2.301857614112189,2009,1,12.26
0.7170049013572973,-2.643788207733617,2009,1,12.09
0.7376249824286845,-2.595683596887547,2009,1,12.07
0.8270126846759419,-2.0984301875938454,2009,1,12.27
0.8422120169193191,-2.3499795152289007,2009,1,12.37
0.7798784526345847,-2.3569113882910764,2009,1,12.25
0.7134696977364531,-2.563704628337084,2009,1,12.0
0.7139931668050268,-2.238104731138547,2009,1,11.95
0.7401441509887633,-2.066455000831055,2009,1,12.03
0.7066322854400748,-2.337498674026165,2009,1,11.97
0.742164421661064,-2.4435534490654525,2009,1,12.05
0.7416864301691738,-2.501588553091611,2009,1,12.13
0.7253978827822903,-1.985148796154315,2009,1,12.04
0.7411701236683036,-1.6563543112463297,2009,1,12.05
0.7024850914575314,-1.8504240454446592,2009,1,11.97
0.6815893137081193,-1.7950898402762763,2009,1,11.85
0.6883566008316573,-1.9598612750476976,2009,1,11.8
0.6819603158910276,-1.9553197774325046,2009,1,11.77
0.6971457132991848,-1.8803119320918105,2009,1,11.77
0.6693821341834275,-2.199890563970193,2009,1,11.72
0.6480732804047162,-2.2388685115241107,2009,1,11.64
0.6404352107347144,-2.111708134726011,2009,1,11.59
0.6491719710628425,-2.04028023003494,2009,1,11.6
0.6365216834965055,-2.224824673392159,2009,1,11.61
0.6188085767009475,-2.250808657455027,2009,1,11.58
0.6529429020667351,-2.3655572758335297,2009,1,11.71
0.6925919846394956,-2.2347031251222993,2009,1,11.85
0.7420027087740735,-2.295808655312588,2009,1,12.01
0.7564919133085636,-2.2724968856038807,2009,1,12.06
0.770206156659041,-2.2854956633395824,2009,1,12.16
0.7470544740105128,-2.434787256281434,2009,1,12.11
0.7274745893472209,-2.232544234555814,2009,1,12.04
0.7607723710614283,-2.4230714400657543,2009,1,12.06
0.8179553144036389,-1.917585346552035,2009,1,12.22
0.8466220014215724,-1.5102236179481079,2009,1,12.28
0.8932610463181974,-1.8980246347530936,2009,1,12.37
0.9553736749402029,-2.076465474930109,2009,1,12.6
0.9971568368450715,-1.406555077233532,2009,1,12.64
1.0083072492691456,-1.3364169927801082,2009,1,12.63
1.0355927751982363,-1.0929477704022703,2009,1,12.63
1.0232116725268536,-1.3330057200953673,2009,1,12.61
0.987298974117193,-1.955738271290005,2009,1,12.58
1.0019387305351615,-1.6967015523880167,2009,1,12.57
1.0533594545429847,-1.37886906670927,2009,1,12.7
1.0720982858333736,-1.1158790562948542,2009,1,12.74
1.1129795166801633,-0.7711688146147151,2009,1,12.81
1.1193720997332137,-1.4882553515979482,2009,1,12.92
1.1010780484111389,-1.6447375585268793,2009,1,12.9
1.1269421003092652,-1.5079998501624718,2009,1,12.94
1.2172781856576256,-1.6399697766913828,2009,1,13.2
1.4474625194934665,-1.4353183989089187,2009,1,13.93
1.61011325399413,-1.0858725026148504,2009,1,14.44
1.5493280402859768,-1.09427918161029,2009,1,14.28
1.5789977766866288,-0.47451586442255644,2009,1,14.32
1.709964230162021,-0.19777785310376134,2009,1,14.7
1.7344283579194875,-0.07281930042388107,2009,1,14.79
1.8013475271452832,-0.22736157724174094,2009,1,15.03
1.876343829219258,0.7461361059119835,2009,1,15.33
1.8868583191835067,0.7797099096786756,2009,1,15.52
1.9595959312915514,0.9303910916961371,2009,1,15.64
1.8817797857980252,0.5498003676040331,2009,1,15.5
2.0135777484817523,0.14282604780026653,2009,1,15.91
1.988553462425188,0.745218735113167,2009,1,15.85
1.9707229514504432,0.04346862067681393,2009,1,15.73
2.0563822991095875,0.1818194664581074,2009,1,16.17
2.0625701452827063,0.4896880638412268,2009,1,16.25
2.160066248751023,1.2980340965672779,2009,1,16.58
2.225767573499715,0.9004831502192171,2009,1,16.95
2.3404774246414357,1.5006221207904293,2009,1,17.19
2.3131179525470418,1.063955983252857,2009,1,17.25
2.3772610053396557,0.9254871955667647,2009,1,17.42
2.3706817128384894,1.6282214495919891,2009,1,17.48
2.4321086635529263,1.5896767066425113,2009,1,17.71
2.455905520939307,1.2311742574688986,2009,1,17.72
2.4513703743102697,1.9926836040386724,2009,1,17.52
2.501967162706066,1.2582288887686175,2009,1,17.54
2.4747319653330817,1.221158971119353,2009,1,17.83
2.476136963630483,1.477071302796825,2009,1,18.05
2.5696177118160737,1.3306290881654934,2009,1,18.4
2.639019071859296,1.877711694031259,2009,1,18.52
2.6049891340739744,1.1957604929419359,2009,1,18.5
2.6681387422225473,1.4070041286103085,2009,1,18.44
2.5802329382728075,1.5175249945932838,2009,1,18.41
2.6616238367289013,1.7009757355181225,2009,1,18.47
2.6847694245205274,1.84842406303053,2009,1,18.57
2.591127830830757,2.319381178361837,2009,1,18.63
2.7028485163307576,1.9505918178494708,2009,1,18.81
2.7357447167418525,2.3349872184139517,2009,1,18.74
2.741492488621287,2.269370299540094,2009,1,19.06
2.7402571460594256,1.9761636574496995,2009,1,19.27
2.6996047143825663,2.4933514855810923,2009,1,19.43
2.6939000963015522,1.5010704706048215,2009,1,19.47
2.83846264533899,2.350520356961497,2009,1,19.61
2.9465210560323016,1.8997989155186283,2009,1,19.78
2.883924430600654,2.8616718554688614,2009,1,19.85
2.8634251812393874,1.8368146247560384,2009,1,19.79
2.9187717416050485,2.30959741944956,2009,1,19.91
2.9468572542558604,2.2336609972556185,2009,1,20.08
2.8090673797943846,2.81473478370066,2009,1,19.98
2.8232418275509534,2.7304695897131173,2009,1,19.95
2.8838602486351412,2.024185122959007,2009,1,20.21
2.938794185346742,2.5109545472873016,2009,1,20.19
2.929157107709445,2.583269887957737,2009,1,20.18
2.8378650575173907,3.1796924367821133,2009,1,19.84
2.7582740568436797,2.378855960826819,2009,1,19.62
2.8248555501667543,2.4699366552937185,2009,1,19.84
2.8283717310839163,2.0881172788958224,2009,1,19.78
2.680925744256193,1.166170706405688,2009,1,19.35
2.5816435057335525,0.6019721252145033,2009,1,18.93
2.480306673763257,-0.01568589334861362,2009,1,18.42
2.3617461188163285,-0.5200631332276326,2009,1,17.98
2.326325194174482,-0.38221978424078035,2009,1,17.73
2.324361537700326,-0.5272677894606255,2009,1,17.54
2.3074694539925513,-0.7375868571498526,2009,1,17.37
2.2774170761996313,-0.648768755891314,2009,1,17.18
2.2020799580138015,-0.7701649134935951,2009,1,16.82
2.199685222631586,-0.22452812374176562,2009,1,16.72
2.252186014813307,-0.2680903824721403,2009,1,16.93
2.133214787035076,-1.1132010299814221,2009,1,16.56
2.014082499918852,-0.9957950298556162,2009,1,16.06
2.1290335858297933,-1.0366864741941764,2009,1,16.55
2.1753742668886886,-0.30175439647887614,2009,1,16.58
1.874005279299374,0.004172452131898746,2009,1,15.38
1.7021627697629589,-0.9633727917907825,2009,1,14.83
1.6852127304418636,-1.5387815161629093,2009,1,14.84
1.731723633157171,-1.0136136144117391,2009,1,14.9
1.71316915075642,-1.091575416064392,2009,1,14.8
1.6403226843383765,-1.545647738567665,2009,1,14.61
1.5743450211474674,-1.586348273718349,2009,1,14.39
1.5338109651692273,-1.598806453200909,2009,1,14.22
1.6499530169501535,0.7556903935118199,2009,1,14.16
1.6647117664491164,1.5690582735318905,2009,1,14.09
1.6213415076355602,-1.3888609636696145,2009,1,14.31
1.610357660291649,-0.5018160270025723,2009,1,14.04
1.5599881793841086,-0.39650151564215735,2009,1,13.77
1.5136635699184229,-0.8574586789527471,2009,1,13.63
