Date Time,p (mbar),T (degC),Tpot (K),Tdew (degC),rh (%),VPmax (mbar),VPact (mbar),VPdef (mbar),sh (g/kg),H2OC (mmol/mol),rho (g/m**3),wv (m/s),max. wv (m/s),wd (deg),year,month,day,hour,dayofyear
2009-01-02 03:30:00,987.63,-3.63,270.49,-6.05,83.2,4.67,3.88,0.78,2.45,3.93,1274.6,3.56,5.13,32.62,2009,1,2,3,2
2009-01-02 03:40:00,987.51,-3.63,270.5,-6.05,83.2,4.67,3.88,0.78,2.45,3.93,1274.44,2.86,4.5,39.97,2009,1,2,3,2
2009-01-02 03:50:00,987.37,-3.64,270.5,-6.07,83.1,4.66,3.88,0.79,2.45,3.93,1274.3,2.53,4.0,46.57,2009,1,2,3,2
2009-01-02 04:00:00,987.23,-3.68,270.47,-6.16,82.8,4.65,3.85,0.8,2.43,3.9,1274.32,2.88,4.0,41.99,2009,1,2,4,2
2009-01-02 04:10:00,987.15,-3.7,270.46,-6.21,82.6,4.64,3.84,0.81,2.42,3.89,1274.31,3.05,5.13,47.55,2009,1,2,4,2
2009-01-02 04:20:00,987.14,-3.7,270.46,-6.25,82.3,4.64,3.82,0.82,2.41,3.87,1274.29,2.38,4.25,52.18,2009,1,2,4,2
2009-01-02 04:30:00,987.04,-3.67,270.5,-6.21,82.4,4.65,3.83,0.82,2.42,3.89,1274.04,2.07,3.38,48.07,2009,1,2,4,2
2009-01-02 04:40:00,987.0,-3.73,270.44,-6.07,83.7,4.63,3.88,0.76,2.45,3.93,1274.25,1.52,2.38,41.66,2009,1,2,4,2
2009-01-02 04:50:00,986.92,-3.83,270.35,-6.01,84.7,4.6,3.9,0.7,2.46,3.95,1274.6,1.18,2.25,53.0,2009,1,2,4,2
2009-01-02 05:00:00,986.92,-3.95,270.23,-5.94,85.9,4.56,3.91,0.64,2.47,3.97,1275.16,1.27,2.0,66.81,2009,1,2,5,2
2009-01-02 05:10:00,986.83,-4.03,270.15,-5.82,87.3,4.53,3.95,0.58,2.5,4.01,1275.42,1.7,2.38,54.24,2009,1,2,5,2
2009-01-02 05:20:00,986.75,-4.03,270.16,-5.8,87.4,4.53,3.96,0.57,2.5,4.01,1275.32,1.53,2.5,52.0,2009,1,2,5,2
2009-01-02 05:30:00,986.68,-4.03,270.16,-5.8,87.4,4.53,3.96,0.57,2.5,4.01,1275.23,1.36,2.13,44.34,2009,1,2,5,2
2009-01-02 05:40:00,986.64,-4.04,270.16,-5.73,87.9,4.53,3.98,0.55,2.51,4.03,1275.18,1.62,2.25,34.7,2009,1,2,5,2
2009-01-02 05:50:00,986.52,-4.13,270.08,-5.67,88.9,4.5,4.0,0.5,2.52,4.05,1275.45,2.57,3.63,31.49,2009,1,2,5,2
2009-01-02 06:00:00,986.39,-4.19,270.03,-5.5,90.5,4.48,4.05,0.43,2.56,4.11,1275.54,2.85,3.75,33.81,2009,1,2,6,2
2009-01-02 06:10:00,986.3,-4.14,270.08,-5.24,92.0,4.49,4.13,0.36,2.61,4.19,1275.16,3.03,4.63,24.89,2009,1,2,6,2
2009-01-02 06:20:00,986.3,-4.24,269.98,-5.22,92.8,4.46,4.14,0.32,2.61,4.19,1275.64,3.93,5.13,17.97,2009,1,2,6,2
2009-01-02 06:30:00,986.23,-4.39,269.83,-5.25,93.7,4.41,4.13,0.28,2.61,4.19,1276.27,3.65,5.13,15.61,2009,1,2,6,2
2009-01-02 06:40:00,986.3,-4.43,269.79,-5.2,94.3,4.39,4.14,0.25,2.62,4.2,1276.55,3.49,4.75,31.92,2009,1,2,6,2
2009-01-02 06:50:00,986.31,-4.43,269.79,-5.16,94.6,4.39,4.16,0.24,2.63,4.21,1276.54,2.77,3.38,35.56,2009,1,2,6,2
2009-01-02 07:00:00,986.36,-4.41,269.81,-5.14,94.6,4.4,4.16,0.24,2.63,4.22,1276.5,2.58,3.88,34.57,2009,1,2,7,2
2009-01-02 07:10:00,986.38,-4.4,269.81,-5.18,94.3,4.4,4.15,0.25,2.62,4.21,1276.5,2.18,3.0,37.21,2009,1,2,7,2
2009-01-02 07:20:00,986.42,-4.3,269.91,-5.2,93.4,4.44,4.14,0.29,2.62,4.2,1276.09,1.73,2.63,45.29,2009,1,2,7,2
2009-01-02 07:30:00,986.42,-4.27,269.94,-5.38,91.9,4.45,4.09,0.36,2.58,4.14,1275.98,1.7,3.38,53.97,2009,1,2,7,2
2009-01-02 07:40:00,986.45,-4.18,270.04,-5.6,89.7,4.48,4.02,0.46,2.54,4.07,1275.58,1.42,3.25,88.6,2009,1,2,7,2
2009-01-02 07:50:00,986.52,-4.17,270.04,-5.84,88.0,4.48,3.94,0.54,2.49,4.0,1275.66,2.59,5.5,87.5,2009,1,2,7,2
2009-01-02 08:00:00,986.55,-4.15,270.05,-5.92,87.4,4.49,3.92,0.57,2.48,3.97,1275.66,1.65,3.0,80.5,2009,1,2,8,2
2009-01-02 08:10:00,986.54,-4.13,270.08,-5.95,87.0,4.5,3.91,0.58,2.47,3.97,1275.51,2.08,3.75,92.3,2009,1,2,8,2
2009-01-02 08:20:00,986.5,-4.17,270.04,-6.14,86.0,4.48,3.85,0.63,2.43,3.91,1275.68,1.5,2.88,72.0,2009,1,2,8,2
2009-01-02 08:30:00,986.55,-4.18,270.02,-6.16,86.0,4.48,3.85,0.63,2.43,3.9,1275.82,1.73,3.25,59.75,2009,1,2,8,2
2009-01-02 08:40:00,986.6,-4.24,269.96,-6.29,85.5,4.46,3.81,0.65,2.41,3.86,1276.16,1.98,3.88,65.84,2009,1,2,8,2
2009-01-02 08:50:00,986.57,-4.31,269.9,-6.39,85.3,4.44,3.78,0.65,2.39,3.83,1276.47,1.73,3.25,54.88,2009,1,2,8,2
2009-01-02 09:00:00,986.55,-4.37,269.84,-6.42,85.5,4.42,3.78,0.64,2.38,3.83,1276.73,2.57,5.5,39.64,2009,1,2,9,2
2009-01-02 09:10:00,986.58,-4.37,269.83,-6.3,86.3,4.41,3.81,0.6,2.41,3.86,1276.76,3.45,4.88,40.37,2009,1,2,9,2
2009-01-02 09:20:00,986.55,-4.3,269.9,-6.14,86.9,4.44,3.86,0.58,2.43,3.91,1276.38,2.75,4.25,42.76,2009,1,2,9,2
2009-01-02 09:30:00,986.57,-4.21,269.99,-6.06,86.9,4.47,3.88,0.59,2.45,3.93,1275.99,3.75,5.13,36.31,2009,1,2,9,2
2009-01-02 09:40:00,986.6,-4.1,270.1,-6.0,86.5,4.51,3.9,0.61,2.46,3.95,1275.46,3.36,6.25,42.59,2009,1,2,9,2
2009-01-02 09:50:00,986.62,-3.79,270.41,-5.83,85.6,4.61,3.95,0.66,2.49,4.0,1273.99,2.74,5.0,43.83,2009,1,2,9,2
2009-01-02 10:00:00,986.63,-3.8,270.4,-5.97,84.8,4.61,3.91,0.7,2.47,3.96,1274.09,3.64,6.0,43.3,2009,1,2,10,2
2009-01-02 10:10:00,986.59,-3.79,270.41,-5.93,85.0,4.61,3.92,0.69,2.47,3.97,1274.0,4.13,7.5,48.08,2009,1,2,10,2
2009-01-02 10:20:00,986.54,-3.69,270.52,-5.92,84.4,4.65,3.92,0.73,2.48,3.98,1273.43,4.92,8.0,43.96,2009,1,2,10,2
2009-01-02 10:30:00,986.57,-3.76,270.44,-5.93,84.8,4.62,3.92,0.7,2.48,3.97,1273.81,4.04,6.38,48.05,2009,1,2,10,2
2009-01-02 10:40:00,986.56,-3.64,270.57,-5.82,84.7,4.66,3.95,0.71,2.49,4.0,1273.22,4.1,7.5,42.58,2009,1,2,10,2
2009-01-02 10:50:00,986.56,-3.52,270.69,-5.78,84.2,4.71,3.96,0.74,2.5,4.02,1272.63,4.81,7.5,44.89,2009,1,2,10,2
2009-01-02 11:00:00,986.58,-3.5,270.71,-5.81,83.9,4.71,3.96,0.76,2.5,4.01,1272.57,4.82,8.5,45.41,2009,1,2,11,2
2009-01-02 11:10:00,986.56,-3.43,270.78,-5.69,84.2,4.74,3.99,0.75,2.52,4.04,1272.2,4.07,7.13,44.05,2009,1,2,11,2
2009-01-02 11:20:00,986.54,-3.35,270.85,-5.65,84.0,4.77,4.0,0.76,2.53,4.06,1271.82,4.32,6.63,45.85,2009,1,2,11,2
2009-01-02 11:30:00,986.5,-3.29,270.92,-5.58,84.1,4.79,4.03,0.76,2.54,4.08,1271.47,4.18,6.38,48.38,2009,1,2,11,2
2009-01-02 11:40:00,986.36,-3.18,271.04,-5.47,84.1,4.83,4.06,0.77,2.56,4.12,1270.76,4.6,7.5,46.07,2009,1,2,11,2
2009-01-02 11:50:00,986.32,-3.1,271.13,-5.43,83.8,4.86,4.07,0.79,2.57,4.13,1270.3,4.38,6.63,44.33,2009,1,2,11,2
2009-01-02 12:00:00,986.24,-3.09,271.15,-5.45,83.6,4.86,4.06,0.8,2.57,4.12,1270.14,4.62,7.5,46.05,2009,1,2,12,2
2009-01-02 12:10:00,986.15,-3.08,271.16,-5.41,83.8,4.87,4.08,0.79,2.58,4.14,1269.97,5.18,8.13,43.59,2009,1,2,12,2
2009-01-02 12:20:00,986.08,-3.13,271.11,-5.45,83.9,4.84,4.06,0.78,2.57,4.12,1270.16,5.63,7.88,43.34,2009,1,2,12,2
2009-01-02 12:30:00,986.05,-3.16,271.08,-5.53,83.6,4.83,4.04,0.79,2.55,4.1,1270.27,5.41,7.88,40.51,2009,1,2,12,2
2009-01-02 12:40:00,985.97,-3.14,271.12,-5.65,82.7,4.84,4.01,0.84,2.53,4.06,1270.07,5.22,7.88,44.57,2009,1,2,12,2
2009-01-02 12:50:00,985.83,-3.06,271.2,-5.79,81.3,4.87,3.96,0.91,2.5,4.02,1269.55,5.42,8.13,42.59,2009,1,2,12,2
2009-01-02 13:00:00,985.71,-2.97,271.31,-5.9,80.1,4.9,3.93,0.98,2.48,3.99,1268.97,5.17,8.0,43.69,2009,1,2,13,2
2009-01-02 13:10:00,985.67,-2.9,271.38,-5.97,79.2,4.93,3.91,1.03,2.47,3.96,1268.6,3.92,6.75,47.71,2009,1,2,13,2
2009-01-02 13:20:00,985.59,-2.89,271.4,-6.06,78.6,4.94,3.88,1.06,2.45,3.94,1268.45,4.64,7.63,44.56,2009,1,2,13,2
2009-01-02 13:30:00,985.55,-2.83,271.46,-6.14,77.8,4.96,3.86,1.1,2.44,3.91,1268.13,3.75,7.63,52.05,2009,1,2,13,2
2009-01-02 13:40:00,985.35,-2.73,271.57,-5.99,78.1,4.99,3.9,1.09,2.47,3.96,1267.4,3.48,5.88,41.32,2009,1,2,13,2
2009-01-02 13:50:00,985.1,-2.76,271.56,-5.96,78.5,4.98,3.91,1.07,2.47,3.97,1267.24,4.14,7.38,44.57,2009,1,2,13,2
2009-01-02 14:00:00,984.95,-2.75,271.59,-5.91,78.7,4.99,3.92,1.06,2.48,3.98,1266.96,3.38,5.25,45.28,2009,1,2,14,2
2009-01-02 14:10:00,984.95,-2.7,271.63,-5.87,78.7,5.0,3.94,1.07,2.49,4.0,1266.74,2.58,4.75,56.69,2009,1,2,14,2
2009-01-02 14:20:00,984.87,-2.84,271.51,-6.0,78.7,4.95,3.9,1.06,2.47,3.96,1267.28,5.0,7.88,45.39,2009,1,2,14,2
2009-01-02 14:30:00,984.79,-2.9,271.45,-6.04,78.8,4.93,3.89,1.05,2.46,3.95,1267.47,5.3,7.75,48.43,2009,1,2,14,2
2009-01-02 14:40:00,984.78,-2.9,271.45,-6.06,78.7,4.93,3.88,1.05,2.45,3.94,1267.46,4.46,6.75,52.79,2009,1,2,14,2
2009-01-02 14:50:00,984.7,-2.84,271.51,-6.04,78.5,4.95,3.89,1.06,2.46,3.95,1267.1,5.57,8.0,43.64,2009,1,2,14,2
2009-01-02 15:00:00,984.68,-2.82,271.53,-6.08,78.1,4.96,3.87,1.09,2.45,3.93,1266.98,5.58,8.0,45.01,2009,1,2,15,2
2009-01-02 15:10:00,984.62,-2.76,271.6,-6.08,77.8,4.98,3.87,1.11,2.45,3.94,1266.63,6.0,8.38,41.33,2009,1,2,15,2
2009-01-02 15:20:00,984.59,-2.76,271.61,-6.07,77.8,4.98,3.88,1.11,2.45,3.94,1266.55,4.63,7.25,46.94,2009,1,2,15,2
2009-01-02 15:30:00,984.53,-2.7,271.67,-6.13,77.1,5.0,3.86,1.15,2.44,3.92,1266.23,5.18,7.13,47.84,2009,1,2,15,2
2009-01-02 15:40:00,984.58,-2.69,271.67,-6.21,76.6,5.01,3.84,1.17,2.43,3.9,1266.27,4.78,7.88,46.04,2009,1,2,15,2
2009-01-02 15:50:00,984.55,-2.7,271.67,-6.2,76.7,5.01,3.84,1.17,2.43,3.9,1266.24,5.27,7.5,46.14,2009,1,2,15,2
2009-01-02 16:00:00,984.43,-2.73,271.65,-6.26,76.5,4.99,3.82,1.17,2.42,3.88,1266.24,5.91,9.38,42.87,2009,1,2,16,2
2009-01-02 16:10:00,984.49,-2.78,271.59,-6.35,76.3,4.97,3.79,1.18,2.4,3.85,1266.59,5.75,8.25,50.05,2009,1,2,16,2
2009-01-02 16:20:00,984.43,-2.83,271.55,-6.39,76.3,4.96,3.78,1.17,2.39,3.84,1266.74,6.13,9.0,43.94,2009,1,2,16,2
2009-01-02 16:30:00,984.38,-2.83,271.55,-6.46,75.9,4.96,3.76,1.19,2.38,3.82,1266.69,6.17,10.0,48.13,2009,1,2,16,2
2009-01-02 16:40:00,984.42,-2.89,271.49,-6.42,76.5,4.93,3.78,1.16,2.39,3.83,1267.01,5.65,8.13,49.57,2009,1,2,16,2
2009-01-02 16:50:00,984.46,-2.99,271.39,-6.28,77.9,4.9,3.82,1.08,2.41,3.88,1267.5,4.9,7.38,48.17,2009,1,2,16,2
2009-01-02 17:00:00,984.46,-3.06,271.31,-6.2,78.8,4.87,3.84,1.03,2.43,3.9,1267.85,6.13,9.25,45.52,2009,1,2,17,2
2009-01-02 17:10:00,984.47,-3.12,271.25,-6.18,79.3,4.85,3.85,1.0,2.43,3.91,1268.13,5.62,9.25,49.16,2009,1,2,17,2
2009-01-02 17:20:00,984.46,-3.17,271.2,-6.11,80.0,4.83,3.86,0.97,2.45,3.93,1268.35,5.34,9.38,47.25,2009,1,2,17,2
2009-01-02 17:30:00,984.44,-3.23,271.15,-6.15,80.1,4.81,3.85,0.96,2.44,3.92,1268.58,5.76,9.88,45.34,2009,1,2,17,2
2009-01-02 17:40:00,984.51,-3.21,271.16,-6.11,80.2,4.82,3.86,0.95,2.44,3.92,1268.58,5.74,7.88,46.14,2009,1,2,17,2
2009-01-02 17:50:00,984.53,-3.23,271.14,-6.13,80.2,4.81,3.86,0.95,2.44,3.92,1268.71,5.65,9.63,48.95,2009,1,2,17,2
2009-01-02 18:00:00,984.55,-3.27,271.09,-6.18,80.2,4.79,3.85,0.95,2.43,3.91,1268.95,5.17,9.88,51.66,2009,1,2,18,2
2009-01-02 18:10:00,984.52,-3.34,271.02,-6.23,80.3,4.77,3.83,0.94,2.42,3.89,1269.25,5.97,9.5,45.62,2009,1,2,18,2
2009-01-02 18:20:00,984.5,-3.45,270.92,-6.28,80.6,4.73,3.81,0.92,2.41,3.87,1269.72,5.25,8.75,51.63,2009,1,2,18,2
2009-01-02 18:30:00,984.44,-3.5,270.87,-6.25,81.1,4.71,3.82,0.89,2.42,3.88,1269.87,5.3,8.13,48.47,2009,1,2,18,2
2009-01-02 18:40:00,984.36,-3.48,270.9,-6.2,81.3,4.72,3.84,0.88,2.43,3.9,1269.66,4.94,7.88,50.01,2009,1,2,18,2
2009-01-02 18:50:00,984.19,-3.41,270.99,-6.18,81.0,4.75,3.84,0.9,2.43,3.91,1269.11,5.17,9.75,49.8,2009,1,2,18,2
2009-01-02 19:00:00,984.12,-3.36,271.03,-6.22,80.5,4.76,3.83,0.93,2.43,3.9,1268.83,5.72,9.63,49.72,2009,1,2,19,2
2009-01-02 19:10:00,984.05,-3.31,271.09,-6.21,80.2,4.78,3.83,0.95,2.43,3.9,1268.49,6.7,10.0,45.46,2009,1,2,19,2
2009-01-02 19:20:00,983.92,-3.31,271.1,-6.18,80.4,4.78,3.84,0.94,2.43,3.91,1268.32,6.15,8.88,46.45,2009,1,2,19,2
2009-01-02 19:30:00,983.77,-3.32,271.11,-6.14,80.7,4.78,3.86,0.92,2.44,3.92,1268.16,5.92,8.25,40.98,2009,1,2,19,2
2009-01-02 19:40:00,983.81,-3.31,271.12,-6.08,81.0,4.78,3.87,0.91,2.45,3.94,1268.14,5.98,10.25,45.27,2009,1,2,19,2
2009-01-02 19:50:00,983.75,-3.3,271.13,-6.06,81.1,4.79,3.88,0.9,2.46,3.95,1268.01,6.11,9.5,42.92,2009,1,2,19,2
2009-01-02 20:00:00,983.68,-3.29,271.14,-5.98,81.5,4.79,3.9,0.89,2.47,3.97,1267.88,5.29,9.13,42.24,2009,1,2,20,2
2009-01-02 20:10:00,983.72,-3.23,271.2,-5.89,81.7,4.81,3.93,0.88,2.49,3.99,1267.64,4.72,8.13,49.58,2009,1,2,20,2
2009-01-02 20:20:00,983.73,-3.19,271.24,-5.79,82.1,4.83,3.96,0.86,2.51,4.03,1267.42,5.03,7.38,48.33,2009,1,2,20,2
2009-01-02 20:30:00,983.67,-3.12,271.32,-5.67,82.4,4.85,4.0,0.85,2.53,4.06,1267.0,4.74,7.38,49.54,2009,1,2,20,2
2009-01-02 20:40:00,983.61,-3.06,271.38,-5.54,82.9,4.87,4.04,0.83,2.56,4.1,1266.66,3.94,6.63,58.32,2009,1,2,20,2
2009-01-02 20:50:00,983.54,-2.98,271.46,-5.37,83.5,4.9,4.09,0.81,2.59,4.16,1266.16,3.43,5.25,54.96,2009,1,2,20,2
2009-01-02 21:00:00,983.43,-2.9,271.56,-5.22,83.9,4.93,4.14,0.79,2.62,4.21,1265.6,3.93,7.0,52.9,2009,1,2,21,2
2009-01-02 21:10:00,983.39,-2.89,271.57,-5.15,84.3,4.94,4.16,0.77,2.64,4.23,1265.48,3.67,6.25,52.42,2009,1,2,21,2
2009-01-02 21:20:00,983.35,-2.83,271.63,-5.03,84.7,4.96,4.2,0.76,2.66,4.27,1265.15,3.58,6.5,47.7,2009,1,2,21,2
2009-01-02 21:30:00,983.35,-2.83,271.63,-4.98,85.0,4.96,4.21,0.74,2.67,4.28,1265.14,3.57,6.5,53.15,2009,1,2,21,2
2009-01-02 21:40:00,983.34,-2.78,271.68,-4.87,85.4,4.97,4.25,0.73,2.69,4.32,1264.88,2.88,4.75,49.12,2009,1,2,21,2
2009-01-02 21:50:00,983.22,-2.76,271.71,-4.83,85.6,4.98,4.26,0.72,2.7,4.34,1264.64,3.94,6.13,45.93,2009,1,2,21,2
2009-01-02 22:00:00,983.11,-2.75,271.73,-4.8,85.7,4.99,4.27,0.71,2.71,4.35,1264.43,4.6,7.13,45.38,2009,1,2,22,2
2009-01-02 22:10:00,983.08,-2.73,271.75,-4.72,86.1,4.99,4.3,0.69,2.72,4.37,1264.3,4.07,6.13,47.63,2009,1,2,22,2
2009-01-02 22:20:00,983.02,-2.7,271.79,-4.64,86.4,5.01,4.32,0.68,2.74,4.4,1264.04,2.98,4.5,46.42,2009,1,2,22,2
2009-01-02 22:30:00,982.96,-2.7,271.8,-4.62,86.5,5.01,4.33,0.68,2.74,4.4,1263.96,3.17,6.0,44.41,2009,1,2,22,2
2009-01-02 22:40:00,982.93,-2.66,271.84,-4.55,86.7,5.02,4.35,0.67,2.76,4.43,1263.72,3.81,6.38,47.35,2009,1,2,22,2
2009-01-02 22:50:00,982.91,-2.63,271.87,-4.54,86.6,5.03,4.36,0.67,2.76,4.43,1263.55,4.1,5.88,46.33,2009,1,2,22,2
2009-01-02 23:00:00,982.98,-2.58,271.91,-4.48,86.7,5.05,4.38,0.67,2.77,4.45,1263.43,3.32,6.38,47.53,2009,1,2,23,2
2009-01-02 23:10:00,982.86,-2.56,271.94,-4.46,86.7,5.06,4.38,0.67,2.78,4.46,1263.18,3.76,5.38,44.22,2009,1,2,23,2
2009-01-02 23:20:00,982.82,-2.5,272.0,-4.4,86.7,5.08,4.4,0.68,2.79,4.48,1262.84,3.46,5.5,46.07,2009,1,2,23,2
2009-01-02 23:30:00,982.78,-2.51,272.0,-4.41,86.7,5.08,4.4,0.68,2.79,4.48,1262.83,3.42,4.88,41.88,2009,1,2,23,2
2009-01-02 23:40:00,982.78,-2.56,271.94,-4.36,87.4,5.06,4.42,0.64,2.8,4.5,1263.06,3.57,4.75,37.26,2009,1,2,23,2
2009-01-02 23:50:00,982.74,-2.56,271.95,-4.33,87.6,5.06,4.43,0.63,2.81,4.51,1263.0,3.22,4.63,37.45,2009,1,2,23,2
2009-01-03 00:00:00,986.66,5.47,279.7,5.08,97.3,9.02,8.78,0.24,5.55,8.89,1229.45,1.17,1.63,149.5,2009,1,3,0,3
2009-01-03 00:10:00,986.69,5.42,279.65,5.05,97.4,8.99,8.76,0.23,5.54,8.88,1229.69,0.8,1.5,177.3,2009,1,3,0,3
2009-01-03 00:20:00,986.77,5.38,279.61,5.01,97.4,8.97,8.73,0.23,5.52,8.85,1229.97,1.11,2.0,178.8,2009,1,3,0,3
2009-01-03 00:30:00,986.78,5.26,279.48,4.88,97.4,8.89,8.66,0.23,5.48,8.77,1230.57,1.44,1.88,180.1,2009,1,3,0,3
2009-01-03 00:40:00,986.78,5.18,279.4,4.8,97.4,8.84,8.61,0.23,5.44,8.72,1230.96,1.04,1.5,185.1,2009,1,3,0,3
2009-01-03 00:50:00,986.77,5.16,279.38,4.79,97.5,8.83,8.6,0.22,5.44,8.72,1231.04,1.19,1.88,160.1,2009,1,3,0,3
2009-01-03 01:00:00,986.78,5.16,279.38,4.79,97.5,8.83,8.6,0.22,5.44,8.72,1231.05,0.98,1.63,177.3,2009,1,3,1,3
2009-01-03 01:10:00,986.78,5.15,279.37,4.77,97.4,8.82,8.59,0.23,5.43,8.71,1231.09,1.49,2.25,182.1,2009,1,3,1,3
2009-01-03 01:20:00,986.77,5.06,279.28,4.65,97.2,8.76,8.52,0.25,5.39,8.63,1231.52,1.79,2.75,176.3,2009,1,3,1,3
2009-01-03 01:30:00,986.69,4.98,279.21,4.57,97.2,8.72,8.47,0.24,5.36,8.59,1231.79,1.59,2.38,168.9,2009,1,3,1,3
2009-01-03 01:40:00,986.67,4.88,279.1,4.46,97.1,8.65,8.4,0.25,5.31,8.52,1232.26,1.94,3.13,175.0,2009,1,3,1,3
2009-01-03 01:50:00,986.57,4.71,278.94,4.26,96.9,8.55,8.29,0.27,5.24,8.4,1232.93,1.75,2.75,165.0,2009,1,3,1,3
2009-01-03 02:00:00,986.47,4.63,278.88,4.17,96.8,8.51,8.23,0.27,5.21,8.35,1233.16,1.55,2.88,171.7,2009,1,3,2,3
2009-01-03 02:10:00,986.39,4.54,278.79,4.03,96.5,8.45,8.15,0.3,5.16,8.27,1233.53,2.13,2.88,170.4,2009,1,3,2,3
2009-01-03 02:20:00,986.34,4.47,278.72,3.93,96.3,8.41,8.1,0.31,5.12,8.21,1233.8,1.94,2.88,173.6,2009,1,3,2,3
2009-01-03 02:30:00,986.23,4.41,278.67,3.85,96.1,8.38,8.05,0.33,5.09,8.16,1233.94,1.88,3.38,179.7,2009,1,3,2,3
2009-01-03 02:40:00,986.15,4.36,278.62,3.75,95.8,8.34,7.99,0.35,5.06,8.1,1234.11,2.38,3.13,171.4,2009,1,3,2,3
2009-01-03 02:50:00,986.1,4.29,278.57,3.67,95.7,8.31,7.95,0.36,5.03,8.06,1234.34,2.14,2.88,172.2,2009,1,3,2,3
2009-01-03 03:00:00,986.1,4.27,278.54,3.64,95.7,8.29,7.93,0.36,5.02,8.05,1234.46,2.06,3.13,176.7,2009,1,3,3,3
2009-01-03 03:10:00,986.12,4.23,278.5,3.61,95.7,8.27,7.91,0.36,5.01,8.03,1234.67,1.9,3.0,183.0,2009,1,3,3,3
2009-01-03 03:20:00,986.09,4.17,278.45,3.55,95.7,8.24,7.88,0.35,4.99,7.99,1234.89,2.52,3.5,173.7,2009,1,3,3,3
2009-01-03 03:30:00,986.02,4.11,278.39,3.48,95.7,8.2,7.85,0.35,4.96,7.96,1235.12,2.22,3.25,181.2,2009,1,3,3,3
2009-01-03 03:40:00,986.03,4.1,278.38,3.48,95.7,8.19,7.84,0.35,4.96,7.95,1235.17,1.64,2.75,183.6,2009,1,3,3,3
2009-01-03 03:50:00,986.03,4.11,278.39,3.49,95.7,8.2,7.85,0.35,4.97,7.96,1235.12,1.18,2.0,179.7,2009,1,3,3,3
2009-01-03 04:00:00,985.99,4.12,278.4,3.5,95.7,8.21,7.85,0.35,4.97,7.97,1235.01,1.11,2.0,196.3,2009,1,3,4,3
2009-01-03 04:10:00,985.92,4.05,278.34,3.43,95.7,8.17,7.82,0.35,4.95,7.93,1235.25,1.73,3.0,190.0,2009,1,3,4,3
2009-01-03 04:20:00,985.92,4.03,278.32,3.44,95.9,8.16,7.82,0.33,4.95,7.93,1235.33,2.11,3.13,184.5,2009,1,3,4,3
2009-01-03 04:30:00,985.93,4.03,278.32,3.44,95.9,8.16,7.82,0.33,4.95,7.93,1235.34,2.03,3.0,179.3,2009,1,3,4,3
2009-01-03 04:40:00,985.9,4.03,278.32,3.44,95.9,8.16,7.82,0.33,4.95,7.93,1235.3,1.98,3.0,180.1,2009,1,3,4,3
2009-01-03 04:50:00,985.85,4.03,278.33,3.44,95.9,8.16,7.82,0.33,4.95,7.93,1235.24,1.93,2.88,180.6,2009,1,3,4,3
2009-01-03 05:00:00,985.79,4.03,278.33,3.44,95.9,8.15,7.82,0.33,4.95,7.93,1235.18,1.8,2.88,174.3,2009,1,3,5,3
2009-01-03 05:10:00,985.79,3.96,278.26,3.37,95.9,8.12,7.78,0.33,4.93,7.9,1235.5,2.29,3.5,179.1,2009,1,3,5,3
2009-01-03 05:20:00,985.75,3.9,278.2,3.32,96.0,8.08,7.76,0.32,4.91,7.87,1235.74,2.09,3.0,183.5,2009,1,3,5,3
2009-01-03 05:30:00,985.68,3.87,278.17,3.3,96.1,8.06,7.75,0.31,4.9,7.86,1235.81,1.81,2.63,179.7,2009,1,3,5,3
2009-01-03 05:40:00,985.72,3.8,278.1,3.25,96.2,8.02,7.72,0.3,4.89,7.83,1236.16,1.53,2.5,189.1,2009,1,3,5,3
2009-01-03 05:50:00,985.68,3.72,278.02,3.18,96.3,7.97,7.68,0.3,4.86,7.79,1236.52,1.13,1.88,195.4,2009,1,3,5,3
2009-01-03 06:00:00,985.68,3.7,278.0,3.2,96.5,7.97,7.69,0.28,4.87,7.8,1236.58,1.28,1.88,201.2,2009,1,3,6,3
2009-01-03 06:10:00,985.6,3.7,278.01,3.21,96.6,7.97,7.7,0.27,4.87,7.81,1236.48,1.6,2.38,197.1,2009,1,3,6,3
2009-01-03 06:20:00,985.45,3.67,278.0,3.2,96.7,7.95,7.69,0.26,4.87,7.8,1236.41,1.07,1.63,192.2,2009,1,3,6,3
2009-01-03 06:30:00,985.44,3.63,277.96,3.18,96.8,7.93,7.68,0.25,4.86,7.79,1236.58,1.32,2.13,198.3,2009,1,3,6,3
2009-01-03 06:40:00,985.44,3.63,277.96,3.19,96.9,7.93,7.68,0.25,4.86,7.8,1236.58,1.57,2.63,191.2,2009,1,3,6,3
2009-01-03 06:50:00,985.39,3.63,277.96,3.2,97.0,7.93,7.69,0.24,4.87,7.81,1236.51,1.33,2.38,176.3,2009,1,3,6,3
2009-01-03 07:00:00,985.34,3.63,277.96,3.2,97.0,7.93,7.69,0.24,4.87,7.8,1236.46,1.65,2.5,186.4,2009,1,3,7,3
2009-01-03 07:10:00,985.38,3.61,277.94,3.2,97.1,7.92,7.69,0.23,4.87,7.8,1236.6,1.82,2.75,192.7,2009,1,3,7,3
2009-01-03 07:20:00,985.44,3.59,277.92,3.19,97.2,7.91,7.69,0.22,4.87,7.8,1236.75,2.05,2.88,187.4,2009,1,3,7,3
